"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME"
"1556383_at",1.75254663440108,5.84818955750998,3.4944810596399,0.000616696296195679,0.0126144927047721,-0.560948927001705,NA,NA,NA
"1568866_at",2.19675950589138,4.66975404573613,3.49409122858521,0.000617532202360382,0.0126245479679544,-0.562172243559321,NA,NA,NA
"231808_at",1.09085203515491,7.51685287213057,3.4939257980862,0.000617887252896354,0.0126245479679544,-0.562691340705948,"OIP5-AS1","729082","OIP5 antisense RNA 1"
"235645_at",1.44067512461721,7.27064095194725,3.49390154413625,0.000617939323365479,0.0126245479679544,-0.562767444359879,"ESCO1","114799","establishment of sister chromatid cohesion N-acetyltransferase 1"
"1567274_at",1.89746251675336,4.61063266185212,3.49324922715656,0.000619341320797248,0.0126480639827804,-0.564814105463016,NA,NA,NA
"223550_s_at",-1.48308449216131,8.66728947814156,-3.49301340771997,0.000619848892469089,0.0126533025635215,-0.565553914915938,"CA10","56934","carbonic anhydrase 10"
"236704_at",1.40171620147808,8.26882854903053,3.49260839924512,0.000620721534122597,0.0126609072176886,-0.566824402692551,NA,NA,NA
"231191_at",1.79891158861783,4.11139289171302,3.49260733458575,0.000620723829584901,0.0126609072176886,-0.56682774230121,NA,NA,NA
"52005_at",1.17889241578381,7.50501811234585,3.49246187888258,0.000621037514796164,0.012662181142088,-0.567283997577471,"WIZ","58525","WIZ zinc finger"
"201504_s_at",-1.67818521090514,3.73882408734617,-3.49225597057317,0.000621481824786475,0.0126661162357716,-0.56792984871419,"TSN","7247","translin"
"225903_at",-1.1503190796213,7.01083623843802,-3.49196996072431,0.0006220994736767,0.0126735794554484,-0.56882689223766,"PIGU","128869","phosphatidylinositol glycan anchor biosynthesis class U"
"218043_s_at",1.0684486039269,7.66658490624956,3.49174375455147,0.000622588382577761,0.0126752290177334,-0.569536322765864,"AZI2","64343","5-azacytidine induced 2"
"237533_at",1.55542567092136,7.03016664838396,3.49167346813103,0.00062274036904332,0.0126752290177334,-0.569756747921528,NA,NA,NA
"240246_at",1.99934379740609,5.14944345801096,3.49153483839344,0.000623040242388209,0.0126752290177334,-0.570191493400571,"FRG1JP","642236","FSHD region gene 1 family member J, pseudogene"
"240134_at",1.91124384265023,5.56426080647611,3.49146729548191,0.000623186395229131,0.0126752290177334,-0.570403303926635,NA,NA,NA
"239728_at",1.26195024379216,6.46448355414128,3.49106375985192,0.000624060257584435,0.0126878826311065,-0.571668694845737,NA,NA,NA
"1569719_at",2.06899659591646,2.5584941095379,3.49081177337423,0.000624606521598114,0.0126938682641397,-0.572458800850325,"BCL2L14","79370","BCL2 like 14"
"230056_at",1.18495118565405,7.64226671751588,3.49029762744232,0.000625722496194557,0.0127108617847817,-0.574070759766761,"BPTF","2186","bromodomain PHD finger transcription factor"
"224522_s_at",-1.44376975677687,7.01360690869876,-3.49010735600088,0.000626135962610377,0.0127108617847817,-0.574667250737849,"DCAKD","79877","dephospho-CoA kinase domain containing"
"208686_s_at",-1.58296409630989,6.15819609622596,-3.49007822955617,0.00062619927802252,0.0127108617847817,-0.574758558168899,"BRD2","6046","bromodomain containing 2"
"1566507_a_at",1.48148899972651,5.6308969658836,3.48950536942121,0.000627445791032726,0.0127253313505296,-0.57655426472363,"FBXO9","26268","F-box protein 9"
"223261_at",1.47923364329462,7.17720461627005,3.48947008253077,0.000627522649562009,0.0127253313505296,-0.576664867988172,"POLK","51426","DNA polymerase kappa"
"232256_s_at",1.72442064809148,6.11756480998105,3.48940264284233,0.000627669564838326,0.0127253313505296,-0.576876248366316,"LINC00997","401321","long intergenic non-protein coding RNA 997"
"202600_s_at",1.37752037349081,8.05713546054383,3.48928084906985,0.00062793497065756,0.0127255932674353,-0.577257985294255,"NRIP1","8204","nuclear receptor interacting protein 1"
"234667_at",1.62188497980913,5.20087644515431,3.48897578657821,0.000628600207568947,0.0127339546067856,-0.578214089640796,NA,NA,NA
"212721_at",-1.03536101559033,7.77758893178407,-3.48871172466312,0.000629176570609965,0.0127405095762607,-0.579041635551278,"SREK1","140890","splicing regulatory glutamic acid and lysine rich protein 1"
"239188_at",1.93769768095178,5.55478159575088,3.48845151998192,0.000629744999992527,0.0127468986926198,-0.579857041087889,"PPP2R3C","55012","protein phosphatase 2 regulatory subunit B''gamma"
"242972_at",1.52173992309219,7.71256924173624,3.48773058453496,0.000631322437732587,0.0127736981871377,-0.582115971943852,NA,NA,NA
"210510_s_at",-1.83368570478977,3.7785445350616,-3.48758113548422,0.000631649902682355,0.0127751953230712,-0.582584195855044,"NRP1","8829","neuropilin 1"
"212732_at",1.48033180502113,13.3485935388926,3.48713061571546,0.000632638023519781,0.012788298839997,-0.58399557103813,"MEG3","55384","maternally expressed 3"
"213555_at",-1.24691110388702,7.41923801590111,-3.48705069659238,0.000632813460914661,0.012788298839997,-0.584245923123689,"RWDD2A","112611","RWD domain containing 2A"
"213288_at",-0.82610600618156,8.25367778367115,-3.48693888764274,0.000633058979103442,0.012788298839997,-0.584596164060957,"MBOAT2","129642","membrane bound glycerophospholipid O-acyltransferase 2"
"219871_at",1.60120643726397,6.88183539395531,3.48632018919299,0.000634419179774649,0.0128106414582621,-0.586534060806449,"KLF3-AS1","79667","KLF3 antisense RNA 1"
"203973_s_at",1.21604131582418,9.70183661138195,3.48603475874961,0.000635047619665898,0.0128181958665522,-0.587427991710685,"CEBPD","1052","CCAAT enhancer binding protein delta"
"209290_s_at",1.09163402625659,9.99060296375715,3.48568581129238,0.000635816700860262,0.0128285818815284,-0.588520764950208,"NFIB","4781","nuclear factor I B"
"209059_s_at",-1.45760161625307,9.55036466960379,-3.48503976971846,0.000637242887476194,0.0128515867569297,-0.59054368025,"EDF1","8721","endothelial differentiation related factor 1"
"244377_at",1.27508207207455,7.23401687301972,3.48480872121606,0.000637753673745132,0.0128515867569297,-0.591267072507191,"SLC1A4","6509","solute carrier family 1 member 4"
"1553681_a_at",1.28216482307364,6.55179755321861,3.48469227895085,0.000638011242039811,0.0128515867569297,-0.591631627377826,"PRF1","5551","perforin 1"
"223553_s_at",1.35965875416471,6.6802548574152,3.48467312552743,0.000638053618437968,0.0128515867569297,-0.591691591499139,"DOK3","79930","docking protein 3"
"239845_at",1.88035233694582,5.70818494753806,3.48450199218639,0.00063843236335119,0.0128515867569297,-0.592227350647674,NA,NA,NA
"216602_s_at",-2.12395900675549,4.82839301612467,-3.48447740289713,0.000638486800645857,0.0128515867569297,-0.592304329344705,"FARSA","2193","phenylalanyl-tRNA synthetase subunit alpha"
"217933_s_at",-1.6313113899288,7.61324731066694,-3.48376266207095,0.000640071044186526,0.0128783316159861,-0.59454167936001,"LAP3","51056","leucine aminopeptidase 3"
"202691_at",-1.28894245636968,7.08089254930561,-3.48326158336835,0.00064118389957913,0.0128955745102505,-0.596109970710076,"SNRPD1","6632","small nuclear ribonucleoprotein D1 polypeptide"
"34697_at",1.32106098567394,6.89724598014973,3.48277136029623,0.000642274403438029,0.0129123542910571,-0.597644099846744,"LRP6","4040","LDL receptor related protein 6"
"204713_s_at",1.75640513450055,5.37799302307332,3.48223889356506,0.000643460851447948,0.0129310487933923,-0.599310220086757,"F5","2153","coagulation factor V"
"1560277_a_at",1.81919425899532,5.17421142622752,3.4817525201396,0.000644546391919866,0.012947701354784,-0.600831921995347,"LINC02874","283403","long intergenic non-protein coding RNA 2874"
"219642_s_at",1.61722636401541,8.19975162157356,3.48102204356948,0.0006461799789812,0.012975345466387,-0.603117001905901,"PEX5L","51555","peroxisomal biogenesis factor 5 like"
"1566903_at",2.29821337681885,5.29208990007552,3.48090657114064,0.000646438569042243,0.0129753685058933,-0.603478185863642,NA,NA,NA
"244185_at",1.42273972530087,8.26711918861085,3.48026459874314,0.00064787798065537,0.0129956892618354,-0.605486012693443,NA,NA,NA
"213219_at",1.31106460938579,7.81447730283671,3.48020034132806,0.00064802222229534,0.0129956892618354,-0.605686966210702,"ADCY2","108","adenylate cyclase 2"
"223380_s_at",1.61968250796409,7.55740368003654,3.48011025430785,0.000648224495630132,0.0129956892618354,-0.60596869185375,"LATS2","26524","large tumor suppressor kinase 2"
"1553907_a_at",2.04722296659887,4.24610602293028,3.4797694891639,0.000648990155509073,0.013005865935512,-0.607034297268378,"EXD1","161829","exonuclease 3'-5' domain containing 1"
"1560492_at",1.6077469514847,6.25411584610422,3.47868196796941,0.000651439372527216,0.0130466957025401,-0.610434486150193,NA,NA,NA
"243598_at",1.54934602024861,6.59774326399233,3.47863503375314,0.000651545268611601,0.0130466957025401,-0.610581207918579,NA,NA,NA
"225571_at",1.96301076559039,8.86926332884311,3.47842253121105,0.000652024933172984,0.0130511154316329,-0.611245494245416,"LIFR","3977","LIF receptor subunit alpha"
"224320_s_at",1.58895578723828,5.3653197616478,3.47797798997836,0.00065302943199244,0.0130609133272267,-0.612635025382477,"MCM8","84515","minichromosome maintenance 8 homologous recombination repair factor"
"1557875_at",1.39773312942034,5.61416479493308,3.47797654062799,0.000653032709363134,0.0130609133272267,-0.612639555462712,"CASC17","101928165","cancer susceptibility 17"
"217766_s_at",-1.32675072576907,8.86253954376044,-3.47771836143501,0.000653616768333775,0.0130674092585445,-0.613446493028674,"TMEM50A","23585","transmembrane protein 50A"
"219961_s_at",-1.66032111055332,7.2956755234925,-3.47736149703097,0.000654424882704081,0.0130736445877565,-0.614561786606918,"KIZ","55857","kizuna centrosomal protein"
"1562743_at",1.94191507896958,5.32318504174367,3.47731518777814,0.000654529818077673,0.0130736445877565,-0.614706507852439,"ZNF33B","7582","zinc finger protein 33B"
"240399_at",1.52654247574231,7.42175927666644,3.47715484268884,0.000654893277271756,0.0130736445877565,-0.615207590293266,NA,NA,NA
"238716_at",1.58277478895014,6.96215321400582,3.47712267191686,0.000654966222576637,0.0130736445877565,-0.615308122394038,"FAM86B2-DT","100506990","FAM86B2 divergent transcript"
"230077_at",1.46939761684877,7.9541744458723,3.47693915597217,0.000655382479902985,0.0130767744931078,-0.615881585655734,"SDHA","6389","succinate dehydrogenase complex flavoprotein subunit A"
"235575_at",1.7426791065602,7.28221607623828,3.47666481440777,0.000656005214252302,0.0130840201042858,-0.616738818968162,NA,NA,NA
"225874_at",1.84659263321092,5.07058578303964,3.47643617906209,0.000656524623304726,0.013089199975942,-0.617453190315998,"UBALD1","124402","UBA like domain containing 1"
"241754_at",1.89181761492461,5.35730490239151,3.47536662981561,0.000658959534431169,0.0131279703043742,-0.620794466169054,"SCAI","286205","suppressor of cancer cell invasion"
"237995_at",1.69503631494511,7.45593334500451,3.47535318519297,0.000658990196029182,0.0131279703043742,-0.620836461643956,"RIMBP2","23504","RIMS binding protein 2"
"1558120_at",2.14085944406982,4.75975953519774,3.47515407512528,0.000659444440174684,0.0131288299310081,-0.621458383443374,"DDX3X","1654","DEAD-box helicase 3 X-linked"
"214760_at",-1.12525500087159,7.76306249808514,-3.47510592964678,0.000659554322043464,0.0131288299310081,-0.621608761649287,"ZNF337","26152","zinc finger protein 337"
"214917_at",1.81942005452838,5.45568000484254,3.47469558452995,0.00066049154569603,0.0131422954578072,-0.622890366793268,"PRKAA1","5562","protein kinase AMP-activated catalytic subunit alpha 1"
"244515_at",1.95706444055368,4.70018555297161,3.47457129212374,0.000660775674747033,0.0131427603721094,-0.623278536009136,NA,NA,NA
"210474_s_at",-1.83744695210784,4.4108224418979,-3.47412473293436,0.000661797443754634,0.0131578907150601,-0.624673057191059,"CDK11A","728642","cyclin dependent kinase 11A"
"238534_at",1.72296665615807,7.92114428991863,3.47387063869541,0.00066237949686715,0.0131642701189279,-0.625466477977045,"LRRFIP1","9208","LRR binding FLII interacting protein 1"
"212089_at",1.49534236883908,6.54130311906662,3.47370410844399,0.000662761227970948,0.0131666648210342,-0.625986449406007,"LMNA","4000","lamin A/C"
"241465_at",2.26952339506977,4.19525139665745,3.473478136003,0.000663279546417984,0.0131717700626528,-0.626691988210251,NA,NA,NA
"1561468_at",1.99806544470665,4.16373571853202,3.47254571044854,0.000665422300196629,0.013209117507763,-0.629602825015358,NA,NA,NA
"223059_s_at",1.6925167150354,8.85518322566922,3.47128379664688,0.000668332580334394,0.0132600016972709,-0.633541193927771,"FAM107B","83641","family with sequence similarity 107 member B"
"236908_at",1.40951005596873,7.99849803528803,3.47120624540246,0.000668511821447301,0.0132600016972709,-0.63378318761804,NA,NA,NA
"234991_at",1.17534264962694,7.21625259802669,3.47097142293648,0.00066905483247282,0.0132627086619746,-0.634515907969277,"ZXDC","79364","ZXD family zinc finger C"
"202118_s_at",1.6299287129023,7.68231346528129,3.47091966174056,0.000669174582397203,0.0132627086619746,-0.634677413583885,"CPNE3","8895","copine 3"
"210247_at",-1.16856528125506,9.06116617337115,-3.47076502613541,0.000669532452887778,0.0132645853608478,-0.635159896356394,"SYN2","6854","synapsin II"
"230028_at",1.78420603276573,5.37576322468799,3.47015713104436,0.000670941035699501,0.013287268817403,-0.637056428765557,"KHDC4","22889","KH domain containing 4, pre-mRNA splicing factor"
"212553_at",1.11969206630591,8.60769222368835,3.46990165446943,0.000671533842354713,0.013293785227227,-0.637853388996671,"RPRD2","23248","regulation of nuclear pre-mRNA domain containing 2"
"228714_at",1.9229412138242,5.19341830810922,3.46876733811785,0.000674171846289308,0.0133407676579613,-0.641391289259613,"CHROMR","101927027","cholesterol induced regulator of metabolism RNA"
"1555021_a_at",1.72906902772969,5.67470651789742,3.46847915634687,0.000674843599037044,0.0133488195585032,-0.642289962814971,"SCARF1","8578","scavenger receptor class F member 1"
"240665_at",1.60100319803935,10.0120346490381,3.4683159131188,0.000675224398235978,0.0133511121598633,-0.642798996506104,NA,NA,NA
"215543_s_at",-1.23064453285099,8.2105393938529,-3.46808335470592,0.000675767237984298,0.0133566057104496,-0.643524137193236,"LARGE1","9215","LARGE xylosyl- and glucuronyltransferase 1"
"229540_at",1.74437658857366,5.25548003511482,3.46745485673942,0.000677236332856098,0.0133803953007762,-0.645483650027257,"RBPJ","3516","recombination signal binding protein for immunoglobulin kappa J region"
"208920_at",-1.19464789058603,8.34448648246247,-3.46695958709641,0.000678396121527544,0.0133980575709678,-0.647027574034888,"SRI","6717","sorcin"
"239114_at",1.32501224599778,5.72536103995904,3.46668778349229,0.000679033404545828,0.0134053907647921,-0.647874798411788,NA,NA,NA
"1553178_a_at",1.41397909850744,5.85307089005066,3.46656351685297,0.000679324952828267,0.0134058954375479,-0.648262124387601,"SSTR3","6753","somatostatin receptor 3"
"238147_at",0.928714212201927,8.4473105695937,3.46604138398984,0.000680551239489298,0.0134246805124783,-0.64988942788909,"TRIM46","80128","tripartite motif containing 46"
"206420_at",1.81712712777995,4.92907791479935,3.46593150153516,0.000680809575006338,0.0134246805124783,-0.650231866011906,"IGSF6","10261","immunoglobulin superfamily member 6"
"230148_at",1.1292682918339,7.29722201905564,3.46557423790417,0.000681650144002164,0.013435998790713,-0.651345179819851,"AHSA2P","130872","activator of HSP90 ATPase homolog 2, pseudogene"
"225381_at",-1.08785889694884,8.74441850506171,-3.46451604344279,0.00068414557914443,0.0134799145169892,-0.654642177233636,"MIR100HG","399959","mir-100-let-7a-2-mir-125b-1 cluster host gene"
"243696_at",1.8353195241744,5.79792286371388,3.46425449607208,0.000684763680266981,0.0134857576181285,-0.655456943266151,"CEP104","9731","centrosomal protein 104"
"203509_at",-1.33277266634471,10.5548090697746,-3.46416416682621,0.000684977272324138,0.0134857576181285,-0.65573832255212,"SORL1","6653","sortilin related receptor 1"
"219626_at",1.41426628123632,5.84969190085856,3.46376257700489,0.000685927626511133,0.0134905682695535,-0.656989215448226,"MAP7D3","79649","MAP7 domain containing 3"
"243189_at",1.64804081748159,6.8436346007146,3.46375381164465,0.000685948383349193,0.0134905682695535,-0.657016516869102,"NRF1","4899","nuclear respiratory factor 1"
"209236_at",-1.28176475271322,7.55495934059937,-3.46372162330213,0.000686024612108202,0.0134905682695535,-0.657116773222547,"SLC23A2","9962","solute carrier family 23 member 2"
"215638_at",1.83271688372987,5.02669311035969,3.46350762576191,0.000686531605377536,0.0134952727935387,-0.657783286649621,"ERBB3","2065","erb-b2 receptor tyrosine kinase 3"
